caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,b,1,0,0.745378855455015,0.745378855455015,1.0240295735634122,0.082,0.19665071810839718,0.4759704264365878,1.2779657723139983,2.0325869168589836,1.5,2.7779657723139985,2023-01-02 11:53:20,2023-01-03 06:00:00,2023-01-04 12:40:16,Tuesday,6
0,c,2,0,0.745378855455015,2.7779657723139985,2.8975078105309984,0.041,0.07854203821699988,0.0,0.9102926923205069,1.0298347305375068,2.8975078105309984,3.807800502851505,2023-01-02 11:53:20,2023-01-04 15:32:24,2023-01-05 13:23:13,Wednesday,15
0,f,3,0,0.745378855455015,3.8078005028515056,3.8378156216645665,0.0,0.030015118813061032,0.0,0.887675175599217,0.9176902944122781,3.8378156216645665,4.725490797263784,2023-01-02 11:53:20,2023-01-05 14:06:27,2023-01-06 11:24:42,Thursday,14
0,b,4,0,0.745378855455015,4.725490797263784,4.742327912364638,0.0,0.016837115100853988,0.0,2.0947804718444925,2.1116175869453464,4.742327912364638,6.83710838420913,2023-01-02 11:53:20,2023-01-06 11:48:57,2023-01-08 14:05:26,Friday,11
0,b,5,0,0.745378855455015,6.83710838420913,0.11932486929632535,0.082,0.20021648508719544,0.38067513070367465,0.2907542278600511,0.9536458436509212,7.5,7.7907542278600515,2023-01-02 11:53:20,2023-01-09 06:00:00,2023-01-09 12:58:41,Monday,6
0,f,6,0,0.745378855455015,7.7907542278600515,0.9573368910299358,0.041,0.12558266316988473,0.0,0.17531264268337013,0.3418953058532549,7.957336891029937,8.132649533713307,2023-01-02 11:53:20,2023-01-09 16:58:33,2023-01-09 21:11:00,Monday,16
0,d,7,0,0.745378855455015,8.132649533713307,1.2527265780974783,0.082,0.03807704438417073,0.24727342190252166,0.04854518781750637,0.41589565410419876,8.5,8.548545187817506,2023-01-02 11:53:20,2023-01-10 06:00:00,2023-01-10 07:09:54,Tuesday,6
0,c,8,0,0.745378855455015,8.548545187817506,1.6717752889017703,0.082,0.04123010108426366,0.0,0.6261549827234062,0.7493850838076699,8.67177528890177,9.297930271625177,2023-01-02 11:53:20,2023-01-10 10:07:21,2023-01-11 01:09:01,Tuesday,10
0,d,9,0,0.745378855455015,9.297930271625177,2.3856458721021117,0.082,0.005715600476934342,0.11435412789788835,1.7723942204638365,1.9744639488386593,9.5,11.272394220463836,2023-01-02 11:53:20,2023-01-11 06:00:00,2023-01-13 00:32:14,Wednesday,6
0,d,10,0,0.745378855455015,11.272394220463836,4.445516801792968,0.0,0.17312258132913216,0.0544831982070324,0.509879633055731,0.7374854125918956,11.5,12.00987963305573,2023-01-02 11:53:20,2023-01-13 06:00:00,2023-01-13 18:14:13,Friday,6
0,d,11,0,0.745378855455015,12.009879633055732,5.053238647163894,0.041,0.0023590141081628185,2.4467613528361056,0.5218156449378683,3.0119360118821366,14.5,15.021815644937869,2023-01-02 11:53:20,2023-01-16 06:00:00,2023-01-16 18:31:24,Monday,6
0,d,12,0,0.745378855455015,15.021815644937869,1.2154072727881307,0.123,0.07059162785026223,0.28459272721186935,0.10730605338208328,0.5854904084442148,15.5,15.607306053382084,2023-01-02 11:53:20,2023-01-17 06:00:00,2023-01-17 08:34:31,Tuesday,6
1,c,1,0,0.9542073449353266,0.9542073449353266,1.038722078301829,0.041,0.0435147333665024,0.46127792169817106,0.09123968603495573,0.6370323410996291,1.5,1.5912396860349558,2023-01-02 16:54:03,2023-01-03 06:00:00,2023-01-03 08:11:23,Tuesday,6
1,e,2,0,0.9542073449353266,1.5912396860349558,1.7407799874135765,0.082,0.06754030137862062,0.0,0.8875146535701819,1.0370549549488026,1.7407799874135765,2.6282946409837584,2023-01-02 16:54:03,2023-01-03 11:46:43,2023-01-04 09:04:44,Tuesday,11
1,d,3,0,0.9542073449353266,2.6282946409837584,2.7545172209672923,0.041,0.08522257998353387,0.0,0.03477401033404284,0.1609965903175767,2.7545172209672923,2.7892912313013354,2023-01-02 16:54:03,2023-01-04 12:06:30,2023-01-04 12:56:34,Wednesday,12
1,f,4,0,0.9542073449353266,2.789291231301335,2.9249254177562443,0.041,0.09463418645490917,0.0,0.10021586917502726,0.23585005562993644,2.924925417756244,3.0251412869312713,2023-01-02 16:54:03,2023-01-04 16:11:53,2023-01-04 18:36:12,Wednesday,16
1,c,5,0,0.9542073449353266,3.0251412869312713,3.185281265833386,0.082,0.07813997890211491,0.3147187341666138,0.5890244700032992,1.063883183072028,3.5,4.089024470003299,2023-01-02 16:54:03,2023-01-05 06:00:00,2023-01-05 20:08:11,Thursday,6
1,d,6,0,0.9542073449353266,4.089024470003299,4.188803955458533,0.082,0.017779485455233796,0.3111960445414672,0.31477184987066537,0.7257473798673664,4.5,4.814771849870666,2023-01-02 16:54:03,2023-01-06 06:00:00,2023-01-06 13:33:16,Friday,6
1,c,7,0,0.9542073449353266,4.814771849870665,4.901109390488245,0.041,0.045337540617580774,0.0,0.03556617184345621,0.12190371246103698,4.901109390488246,4.936675562331702,2023-01-02 16:54:03,2023-01-06 15:37:35,2023-01-06 16:28:48,Friday,15
2,b,1,0,1.888385367425275,1.888385367425275,1.9170062472006995,0.0,0.028620879775424463,0.0,1.8773050830218196,1.905925962797244,1.9170062472006995,3.794311330222519,2023-01-03 15:19:16,2023-01-03 16:00:29,2023-01-05 13:03:48,Tuesday,16
2,f,2,0,1.888385367425275,3.794311330222519,5.11885057676436,0.041,1.283539246541841,2.38114942323564,0.00996543788621673,3.7156541076636977,7.5,7.509965437886216,2023-01-03 15:19:16,2023-01-09 06:00:00,2023-01-09 06:14:21,Monday,6
2,b,3,0,1.888385367425275,7.509965437886217,0.7390232663829686,0.082,0.14705782849675125,0.0,6.132261456480497,6.361319284977248,7.739023266382969,13.871284722863464,2023-01-03 15:19:16,2023-01-09 11:44:11,2023-01-15 14:54:39,Monday,11
2,b,4,0,1.888385367425275,13.871284722863464,6.925666450951425,0.0,0.054381728087960095,0.5743335490485748,0.005324803212610792,0.6340400803491456,14.5,14.505324803212611,2023-01-03 15:19:16,2023-01-16 06:00:00,2023-01-16 06:07:40,Monday,6
2,c,5,0,1.888385367425275,14.50532480321261,0.5187287430417413,0.0,0.013403939829131344,0.0,0.5779163568178898,0.5913202966470211,14.518728743041741,15.09664509985963,2023-01-03 15:19:16,2023-01-16 06:26:58,2023-01-16 20:19:10,Monday,6
2,d,6,0,1.888385367425275,15.09664509985963,1.4735409600246765,0.123,0.25389586016504556,0.026459039975323506,0.24465740601766595,0.648012306158035,15.499999999999998,15.744657406017664,2023-01-03 15:19:16,2023-01-17 06:00:00,2023-01-17 11:52:18,Tuesday,6
2,c,7,0,1.888385367425275,15.744657406017666,1.9274373481861815,0.082,0.10077994216851521,0.0,0.5286364840009283,0.7114164261694436,15.927437348186182,16.45607383218711,2023-01-03 15:19:16,2023-01-17 16:15:30,2023-01-18 04:56:44,Tuesday,16
2,e,8,0,1.888385367425275,16.45607383218711,2.517011155193078,0.041,0.01993732300596854,0.0,0.5522100116382263,0.6131473346441948,16.517011155193078,17.069221166831305,2023-01-03 15:19:16,2023-01-18 06:24:29,2023-01-18 19:39:40,Wednesday,6
2,e,9,0,1.888385367425275,17.069221166831305,3.1690375301163236,0.082,0.017816363285017994,0.3309624698836764,0.5257584878608461,0.9565373210295405,17.5,18.025758487860845,2023-01-03 15:19:16,2023-01-19 06:00:00,2023-01-19 18:37:05,Thursday,6
2,e,10,0,1.888385367425275,18.025758487860845,4.223835053360634,0.123,0.07507656549978857,0.27616494663936564,0.05091143822282626,0.5251529503619805,18.5,18.550911438222826,2023-01-03 15:19:16,2023-01-20 06:00:00,2023-01-20 07:13:18,Friday,6
2,d,11,0,1.888385367425275,18.550911438222826,4.617507229233471,0.041,0.025595791010646015,0.0,0.4247319986504315,0.4913277896610775,18.61750722923347,19.042239227883904,2023-01-03 15:19:16,2023-01-20 08:49:12,2023-01-20 19:00:49,Friday,8
2,c,12,0,1.888385367425275,19.042239227883904,5.085254675616671,0.041,0.0020154477327659383,2.414745324383329,0.23489950500341156,2.6926602771195065,21.5,21.734899505003412,2023-01-03 15:19:16,2023-01-23 06:00:00,2023-01-23 11:38:15,Monday,6
2,d,13,0,1.888385367425275,21.734899505003412,1.0081815275870518,0.0,0.27328202258363826,0.4918184724129482,0.5297310689994695,1.294831563996056,22.5,23.02973106899947,2023-01-03 15:19:16,2023-01-24 06:00:00,2023-01-24 18:42:48,Tuesday,6
