caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,b,1,0,2.3782412188367363,2.3782412188367363,2.7221890571213447,0.082,0.2619478382846085,0.0,1.0234175004816872,1.3673653387662958,2.7221890571213447,3.7456065576030317,2023-01-04 03:04:40,2023-01-04 11:19:57,2023-01-05 11:53:40,Wednesday,11
0,e,2,0,2.3782412188367363,3.745606557603032,3.8356984854731144,0.082,0.008091927870082297,0.0,2.285629475236245,2.3757214031063274,3.8356984854731144,6.12132796070936,2023-01-04 03:04:40,2023-01-05 14:03:24,2023-01-07 20:54:42,Thursday,14
0,e,3,0,2.3782412188367363,6.12132796070936,6.206181748493483,0.082,0.0028537877841232854,1.2938182515065169,6.13246724885588,7.51113928814652,7.5,13.63246724885588,2023-01-04 03:04:40,2023-01-09 06:00:00,2023-01-15 09:10:45,Monday,6
0,d,4,0,2.3782412188367363,13.63246724885588,6.8312799492851966,0.082,0.11681270042931685,0.6687200507148034,1.2396663274127135,2.107199078556834,14.500000000000002,15.739666327412715,2023-01-04 03:04:40,2023-01-16 06:00:00,2023-01-17 11:45:07,Monday,6
0,d,5,0,2.3782412188367363,15.739666327412714,1.9103042214752985,0.082,0.0886378940625856,0.0,1.306844838170543,1.4774827322331288,15.9103042214753,17.217149059645845,2023-01-04 03:04:40,2023-01-17 15:50:50,2023-01-18 23:12:41,Tuesday,15
0,c,6,0,2.3782412188367363,17.21714905964584,3.3187954449745547,0.082,0.0196463853287152,0.1812045550254453,0.8579567715821975,1.140807711936358,17.500000000000004,18.357956771582202,2023-01-04 03:04:40,2023-01-19 06:00:00,2023-01-20 02:35:27,Thursday,6
1,e,1,0,2.395724127096766,2.395724127096766,2.651094688256097,0.041,0.21437056115933095,0.0,13.255699480780141,13.511070041939472,2.651094688256097,15.906794169036239,2023-01-04 03:29:50,2023-01-04 09:37:34,2023-01-17 15:45:47,Wednesday,9
1,d,2,0,2.395724127096766,15.906794169036239,1.9276227322190937,0.0,0.0208285631828556,0.0,2.1215207361685686,2.1423492993514244,15.927622732219094,18.049143468387662,2023-01-04 03:29:50,2023-01-17 16:15:46,2023-01-19 19:10:45,Tuesday,16
1,d,3,0,2.395724127096766,18.049143468387662,4.29477965307375,0.041,0.20463618468608746,0.20522034692625013,0.4151944186966352,0.8660509503089728,18.5,18.915194418696636,2023-01-04 03:29:50,2023-01-20 06:00:00,2023-01-20 15:57:52,Friday,6
2,c,1,0,5.817265391951338,5.817265391951338,5.913234239033894,0.082,0.013968847082555857,1.5867657609661059,0.86029424417581,2.543028852224472,7.5,8.36029424417581,2023-01-07 13:36:51,2023-01-09 06:00:00,2023-01-10 02:38:49,Monday,6
