caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,b,1,0,2.322388833939852,2.322388833939852,2.5323053903017607,0.041,0.1689165563619087,0.0,0.6432784834068517,0.8531950397687604,2.5323053903017607,3.1755838737086126,2023-01-04 01:44:14,2023-01-04 06:46:31,2023-01-04 22:12:50,Wednesday,6
0,c,2,0,2.322388833939852,3.1755838737086126,3.635724603332127,0.123,0.3371407296235147,0.0,0.5937970766698099,1.0539378062933245,3.6357246033321275,4.2295216800019375,2023-01-04 01:44:14,2023-01-05 09:15:26,2023-01-05 23:30:30,Thursday,9
0,b,3,0,2.322388833939852,4.2295216800019375,4.252111780903706,0.0,0.02259010090176901,0.24788821909629366,0.0035603529967664373,0.2740386729948291,4.5,4.503560352996766,2023-01-04 01:44:14,2023-01-06 06:00:00,2023-01-06 06:05:07,Friday,6
0,f,4,0,2.322388833939852,4.503560352996766,4.958319213266542,0.0,0.45475886026977563,0.0,1.0863095236314801,1.5410683839012558,4.958319213266542,6.044628736898022,2023-01-04 01:44:14,2023-01-06 16:59:58,2023-01-07 19:04:15,Friday,16
0,e,5,0,2.322388833939852,6.044628736898022,6.074346984270703,0.0,0.029718247372681608,1.4256530157292966,0.7739940259304612,2.2293652890324394,7.5,8.273994025930461,2023-01-04 01:44:14,2023-01-09 06:00:00,2023-01-10 00:34:33,Monday,6
0,b,6,0,2.322388833939852,8.273994025930461,1.369607847142671,0.082,0.013613821212209136,0.13039215285732908,1.1070770932399088,1.333083067309447,8.5,9.607077093239909,2023-01-04 01:44:14,2023-01-10 06:00:00,2023-01-11 08:34:11,Tuesday,6
0,d,7,0,2.322388833939852,9.607077093239909,2.6990825977225317,0.041,0.051005504482623844,0.0,0.16002748462181102,0.25203298910443483,9.699082597722533,9.859110082344344,2023-01-04 01:44:14,2023-01-11 10:46:40,2023-01-11 14:37:07,Wednesday,10
1,f,1,0,2.690545537651377,2.690545537651377,2.7666798514938136,0.041,0.03513431384243667,0.0,0.030555428760385146,0.10668974260282182,2.7666798514938136,2.7972352802541987,2023-01-04 10:34:23,2023-01-04 12:24:01,2023-01-04 13:08:01,Wednesday,12
1,f,2,0,2.690545537651377,2.7972352802541987,3.1348404102230796,0.123,0.2146051299688809,0.3651595897769204,0.4907748219465615,1.1935395416923629,3.4999999999999996,3.990774821946561,2023-01-04 10:34:23,2023-01-05 06:00:00,2023-01-05 17:46:42,Thursday,6
2,f,1,0,5.110972007569245,5.110972007569245,5.254366069132854,0.123,0.02039406156360897,2.245633930867146,0.319765847865216,2.708793840295971,7.5,7.819765847865216,2023-01-06 20:39:47,2023-01-09 06:00:00,2023-01-09 13:40:27,Monday,6
