caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,f,1,0,0.716786034643907,0.716786034643907,0.9500005356015728,0.123,0.1102145009576659,0.0,0.4889254830578819,0.7221399840155478,0.9500005356015729,1.4389260186594548,2023-01-02 11:12:10,2023-01-02 16:48:00,2023-01-03 04:32:03,Monday,16
0,b,2,0,0.716786034643907,1.4389260186594548,1.6848037944217409,0.082,0.1638777757622861,0.0,0.17451173793557792,0.42038951369786404,1.6848037944217409,1.8593155323573187,2023-01-02 11:12:10,2023-01-03 10:26:07,2023-01-03 14:37:24,Tuesday,10
0,d,3,0,0.716786034643907,1.8593155323573187,1.9826099131646528,0.123,0.00029438080733419376,0.0,1.9209098142293715,2.0442041950367056,1.9826099131646528,3.9035197273940243,2023-01-02 11:12:10,2023-01-03 17:34:57,2023-01-05 15:41:04,Tuesday,17
0,e,4,0,0.716786034643907,3.9035197273940243,4.030247515715015,0.041,0.08572778832099011,0.4697524842849852,1.3216897880292078,1.918170060635183,4.499999999999999,5.821689788029207,2023-01-02 11:12:10,2023-01-06 06:00:00,2023-01-07 13:43:13,Friday,6
0,b,5,0,0.716786034643907,5.821689788029207,6.1509777695276675,0.041,0.2882879814984605,1.3490222304723325,0.40755628372144753,2.085866495692241,7.500000000000001,7.907556283721449,2023-01-02 11:12:10,2023-01-09 06:00:00,2023-01-09 15:46:52,Monday,6
0,h,6,0,0.716786034643907,7.907556283721448,1.2075455825128802,0.082,0.21798929879143217,0.29245441748711976,0.16486759390549555,0.7573113101840474,8.5,8.664867593905495,2023-01-02 11:12:10,2023-01-10 06:00:00,2023-01-10 09:57:24,Tuesday,6
0,g,7,0,0.716786034643907,8.664867593905495,1.8172663306249497,0.082,0.0703987367194547,0.0,0.5273546977750408,0.6797534344944955,8.81726633062495,9.34462102839999,2023-01-02 11:12:10,2023-01-10 13:36:51,2023-01-11 02:16:15,Tuesday,13
0,j,8,0,0.716786034643907,9.34462102839999,2.393512689345213,0.041,0.007891660945222648,0.10648731065478678,0.6733925652696666,0.8287715368696761,9.5,10.173392565269667,2023-01-02 11:12:10,2023-01-11 06:00:00,2023-01-11 22:09:41,Wednesday,6
0,h,9,0,0.716786034643907,10.173392565269666,3.273136655877831,0.0,0.09974409060816537,0.2268633441221688,0.6249469612347942,0.9515543959651284,10.5,11.124946961234794,2023-01-02 11:12:10,2023-01-12 06:00:00,2023-01-12 20:59:55,Thursday,6
0,i,10,0,0.716786034643907,11.124946961234794,4.253934608789383,0.041,0.08798764755458773,0.24606539121061743,0.11967151388961143,0.4947245526548166,11.5,11.619671513889612,2023-01-02 11:12:10,2023-01-13 06:00:00,2023-01-13 08:52:19,Friday,6
