caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,b,1,0,1.6085929703038102,1.6085929703038102,1.7663790789901068,0.082,0.07578610868629664,0.0,3.113084264355505,3.2708703730418014,1.7663790789901068,4.879463343345612,2023-01-03 08:36:22,2023-01-03 12:23:35,2023-01-06 15:06:25,Tuesday,12
0,c,2,0,1.6085929703038102,4.879463343345612,5.020245718940906,0.082,0.05878237559529455,2.479754281059094,0.8864851043503019,3.5070217610046903,7.5,8.386485104350301,2023-01-03 08:36:22,2023-01-09 06:00:00,2023-01-10 03:16:32,Monday,6
0,d,3,0,1.6085929703038102,8.386485104350303,1.4464504824822964,0.041,0.018965378131994164,0.05354951751770365,1.0751127853895899,1.1886276810392877,8.500000000000002,9.575112785389592,2023-01-03 08:36:22,2023-01-10 06:00:00,2023-01-11 07:48:09,Tuesday,6
0,f,4,0,1.6085929703038102,9.57511278538959,2.8909991337977434,0.082,0.2338863484081534,0.0,0.10980946544324376,0.42569581385139715,9.890999133797745,10.000808599240989,2023-01-03 08:36:22,2023-01-11 15:23:02,2023-01-11 18:01:09,Wednesday,15
0,e,5,0,1.6085929703038102,10.000808599240989,3.2049801006738843,0.123,0.08117150143289588,0.2950198993261157,2.1345480659848466,2.633739466743858,10.5,12.634548065984847,2023-01-03 08:36:22,2023-01-12 06:00:00,2023-01-14 09:13:44,Thursday,6
1,b,1,0,2.608565837707115,2.608565837707115,2.730246170848368,0.041,0.0806803331412534,0.0,1.8603485408632126,1.982028874004466,2.730246170848368,4.590594711711581,2023-01-04 08:36:20,2023-01-04 11:31:33,2023-01-06 08:10:27,Wednesday,11
1,c,2,0,2.608565837707115,4.590594711711581,4.786351542323987,0.041,0.15475683061240625,0.0,0.45292119309920587,0.6486780237116121,4.786351542323987,5.239272735423193,2023-01-04 08:36:20,2023-01-06 12:52:20,2023-01-06 23:44:33,Friday,12
1,d,3,0,2.608565837707115,5.239272735423192,5.356394425753199,0.041,0.07612169033000621,2.143605574246801,0.4339981026152111,2.694725367192018,7.5,7.933998102615211,2023-01-04 08:36:20,2023-01-09 06:00:00,2023-01-09 16:24:57,Monday,6
1,f,4,0,2.608565837707115,7.93399810261521,1.009044800979586,0.0,0.07504669836437584,0.49095519902041396,0.4732238341673209,1.0392257315521107,8.5,8.973223834167321,2023-01-04 08:36:20,2023-01-10 06:00:00,2023-01-10 17:21:26,Tuesday,6
1,e,5,0,2.608565837707115,8.973223834167321,2.113250909907535,0.041,0.09902707574021404,0.38674909009246505,3.2482139759601285,3.7749901417928076,9.5,12.748213975960129,2023-01-04 08:36:20,2023-01-11 06:00:00,2023-01-14 11:57:25,Wednesday,6
2,b,1,0,3.017441218751593,3.017441218751593,3.1467203031022057,0.082,0.04727908435061256,0.35327969689779426,3.266882931430951,3.7494417126793578,3.4999999999999996,6.766882931430951,2023-01-04 18:25:06,2023-01-05 06:00:00,2023-01-08 12:24:18,Thursday,6
2,c,2,0,3.017441218751593,6.766882931430951,6.917810301460972,0.123,0.027927370030020732,0.582189698539028,0.9301257766761505,1.6632428452451993,7.5,8.430125776676151,2023-01-04 18:25:06,2023-01-09 06:00:00,2023-01-10 04:19:22,Monday,6
