caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,f,1,0,1.5123646294068367,1.5123646294068367,1.9870255605293743,0.041,0.43366093112253756,0.0,0.4358432688902311,0.9105042000127687,1.987025560529374,2.4228688294196052,2023-01-03 06:17:48,2023-01-03 17:41:19,2023-01-04 04:08:55,Tuesday,17
0,b,2,0,1.5123646294068367,2.4228688294196052,2.549756490874959,0.123,0.003887661455353379,0.0,0.32720342838394995,0.45409108983930335,2.549756490874959,2.876959919258909,2023-01-03 06:17:48,2023-01-04 07:11:38,2023-01-04 15:02:49,Wednesday,7
0,e,3,0,1.5123646294068367,2.8769599192589084,3.0216823916242133,0.123,0.021722472365304807,0.47831760837578674,0.04558817355484689,0.6686282542959384,3.5,3.545588173554847,2023-01-03 06:17:48,2023-01-05 06:00:00,2023-01-05 07:05:38,Thursday,6
1,e,1,0,2.157697324465257,2.157697324465257,2.351277551645625,0.082,0.11158022718036789,0.1487224483543752,0.245428276024761,0.5877309515595041,2.5,2.745428276024761,2023-01-03 21:47:05,2023-01-04 06:00:00,2023-01-04 11:53:25,Wednesday,6
1,e,2,0,2.157697324465257,2.7454282760247612,2.8277968380494243,0.041,0.04136856202466299,0.0,0.21209636670787568,0.2944649287325387,2.8277968380494243,3.0398932047573,2023-01-03 21:47:05,2023-01-04 13:52:01,2023-01-04 18:57:26,Wednesday,13
1,c,3,0,2.157697324465257,3.0398932047573,3.174179015117846,0.0,0.13428581036054585,0.32582098488215383,0.042498850590498106,0.5026056458331978,3.5,3.542498850590498,2023-01-03 21:47:05,2023-01-05 06:00:00,2023-01-05 07:01:11,Thursday,6
1,b,4,0,2.157697324465257,3.5424988505904977,3.6948688938491796,0.082,0.07037004325868183,0.0,0.17000284995629575,0.3223728932149776,3.6948688938491796,3.8648717438054754,2023-01-03 21:47:05,2023-01-05 10:40:36,2023-01-05 14:45:24,Thursday,10
1,f,5,0,2.157697324465257,3.8648717438054754,4.00331836738674,0.041,0.09744662358126437,0.49668163261326015,0.6589884389847281,1.2941166951792527,4.5,5.1589884389847285,2023-01-03 21:47:05,2023-01-06 06:00:00,2023-01-06 21:48:56,Friday,6
1,c,6,0,2.157697324465257,5.1589884389847285,5.209028791225713,0.041,0.009040352240984735,2.2909712087742866,1.2069598280711862,3.5479713890864577,7.5,8.706959828071186,2023-01-03 21:47:05,2023-01-09 06:00:00,2023-01-10 10:58:01,Monday,6
1,d,7,0,2.157697324465257,8.706959828071186,1.8425198603350825,0.041,0.0945600322638972,0.0,0.05316242621889824,0.18872245848279545,8.842519860335084,8.895682286553983,2023-01-03 21:47:05,2023-01-10 14:13:13,2023-01-10 15:29:46,Tuesday,14
