caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,k,1,0,3.8154231858368526,3.8154231858368526,3.9149081133755614,0.082,0.017484927538708745,0.0,2.166426912157829,2.2659118396965376,3.914908113375561,6.08133502553339,2023-01-05 13:34:12,2023-01-05 15:57:28,2023-01-07 19:57:07,Thursday,15
0,g,2,0,3.8154231858368526,6.08133502553339,6.186844135807916,0.082,0.023509110274526325,1.3131558641920842,0.7235931091208587,2.1422580835874694,7.5,8.22359310912086,2023-01-05 13:34:12,2023-01-09 06:00:00,2023-01-09 23:21:58,Monday,6
0,e,3,0,3.8154231858368526,8.22359310912086,1.348121707068394,0.041,0.08352859794753555,0.15187829293160604,1.2735216099880609,1.5499285008672024,8.500000000000002,9.773521609988062,2023-01-05 13:34:12,2023-01-10 06:00:00,2023-01-11 12:33:52,Tuesday,6
0,k,4,0,3.8154231858368526,9.773521609988062,2.934904110851125,0.041,0.1203825008630634,0.0,3.2974940834150295,3.458876584278093,9.934904110851127,13.232398194266157,2023-01-05 13:34:12,2023-01-11 16:26:15,2023-01-14 23:34:39,Wednesday,16
0,h,5,0,3.8154231858368526,13.232398194266155,6.284606085289155,0.041,0.011207891022999494,1.2153939147108446,5.090944752604078,6.358546558337922,14.5,19.590944752604077,2023-01-05 13:34:12,2023-01-16 06:00:00,2023-01-21 08:10:57,Monday,6
0,f,6,0,3.8154231858368526,19.590944752604077,5.637895645824148,0.041,0.005950893220069956,1.8621043541758517,2.091780990669417,4.000836238065339,21.5,23.591780990669417,2023-01-05 13:34:12,2023-01-23 06:00:00,2023-01-25 08:12:09,Monday,6
0,k,7,0,3.8154231858368526,23.591780990669417,2.8277497246304755,0.041,0.19496873396105904,0.0,5.520579579177596,5.756548313138655,23.827749724630475,29.34832930380807,2023-01-05 13:34:12,2023-01-25 13:51:57,2023-01-31 02:21:35,Wednesday,13
0,h,8,0,3.8154231858368526,29.34832930380807,1.6525970898745008,0.123,0.1812677860664285,0.0,10.830543134773846,11.134810920840275,29.6525970898745,40.483140224648345,2023-01-05 13:34:12,2023-01-31 09:39:44,2023-02-11 05:35:43,Tuesday,9
0,c,9,0,3.8154231858368526,40.483140224648345,5.567221305635385,0.041,0.043081080987042684,1.9327786943646146,3.6772921116644652,5.6941518870161225,42.5,46.177292111664464,2023-01-05 13:34:12,2023-02-13 06:00:00,2023-02-16 22:15:18,Monday,6
0,i,10,0,3.8154231858368526,46.17729211166447,4.349712865647305,0.082,0.0904207539828311,0.1502871343526948,0.06331303737651785,0.3860209257120437,46.5,46.56331303737652,2023-01-05 13:34:12,2023-02-17 06:00:00,2023-02-17 07:31:10,Friday,6
0,d,11,0,3.8154231858368526,46.56331303737652,4.741928377559418,0.082,0.0966153401829037,0.0,7.350457006137292,7.529072346320196,46.74192837755942,54.09238538369671,2023-01-05 13:34:12,2023-02-17 11:48:22,2023-02-24 20:13:02,Friday,11
0,g,12,0,3.8154231858368526,54.092385383696715,5.553141621222217,0.123,0.33775623752550354,1.9468583787777831,2.5347367893637136,4.942351405667001,56.5,59.03473678936371,2023-01-05 13:34:12,2023-02-27 06:00:00,2023-03-01 18:50:01,Monday,6
0,j,13,0,3.8154231858368526,59.03473678936372,3.09027386120772,0.041,0.014537071843999686,0.4097261387922799,0.24073443120165774,0.7059976418379373,59.49999999999999,59.74073443120165,2023-01-05 13:34:12,2023-03-02 05:59:59,2023-03-02 11:46:39,Thursday,5
0,f,14,0,3.8154231858368526,59.74073443120166,3.8031632758806353,0.041,0.02142884467897499,0.0,0.18871431641242845,0.25114316109140344,59.80316327588063,59.99187759229306,2023-01-05 13:34:12,2023-03-02 13:16:33,2023-03-02 17:48:18,Thursday,13
0,c,15,0,3.8154231858368526,59.991877592293065,4.107953141972516,0.082,0.03407554967945233,0.3920468580274843,3.178229123907738,3.686351531614674,60.5,63.67822912390774,2023-01-05 13:34:12,2023-03-03 06:00:00,2023-03-06 10:16:38,Friday,6
0,i,16,0,3.8154231858368526,63.67822912390774,0.8172958210000587,0.082,0.057066697092317535,0.0,1.310194078633491,1.4492607757258085,63.81729582100006,65.12748989963355,2023-01-05 13:34:12,2023-03-06 13:36:54,2023-03-07 21:03:35,Monday,13
0,f,17,0,3.8154231858368526,65.12748989963355,2.2546859234706744,0.082,0.0451960238371359,0.24531407652932558,0.12519739588431286,0.4977074962507744,65.5,65.62519739588431,2023-01-05 13:34:12,2023-03-08 06:00:00,2023-03-08 09:00:17,Wednesday,6
1,f,1,0,3.820387629061341,3.820387629061341,4.019532110557455,0.041,0.1581444814961136,0.48046788944254537,0.23036024734923272,0.9099726182878918,4.5,4.730360247349233,2023-01-05 13:41:21,2023-01-06 06:00:00,2023-01-06 11:31:43,Friday,6
1,k,2,0,3.820387629061341,4.730360247349233,4.814556482299259,0.041,0.043196234950026134,0.0,2.4731604872512865,2.5573567222013125,4.81455648229926,7.287716969550546,2023-01-05 13:41:21,2023-01-06 13:32:57,2023-01-09 00:54:18,Friday,13
1,c,3,0,3.820387629061341,7.287716969550545,0.33215110458276254,0.041,0.003434135032217438,0.16784889541723746,3.180949833526853,3.3932328639763076,7.500000000000001,10.680949833526853,2023-01-05 13:41:21,2023-01-09 06:00:00,2023-01-12 10:20:34,Monday,6
2,c,1,0,7.690068365319373,7.690068365319373,0.8781790422788172,0.082,0.1061106769594437,0.0,1.5493622054406775,1.7374728824001213,7.878179042278816,9.427541247719494,2023-01-09 10:33:41,2023-01-09 15:04:34,2023-01-11 04:15:39,Monday,15
2,e,2,0,7.690068365319373,9.427541247719494,2.55051579411073,0.082,0.04097454639123556,0.0,0.4562124194295017,0.5791869658207373,9.55051579411073,10.006728213540232,2023-01-09 10:33:41,2023-01-11 07:12:44,2023-01-11 18:09:41,Wednesday,7
2,k,3,0,7.690068365319373,10.006728213540232,3.214278203313146,0.0,0.2075499897729136,0.28572179668685393,1.600078826865765,2.0933506133255326,10.5,12.100078826865765,2023-01-09 10:33:41,2023-01-12 06:00:00,2023-01-13 20:24:06,Thursday,6
2,c,4,0,7.690068365319373,12.100078826865765,5.395748677081015,0.041,0.25466985021524985,2.1042513229189854,0.6279077123456657,3.027828885479901,14.5,15.127907712345666,2023-01-09 10:33:41,2023-01-16 06:00:00,2023-01-16 21:04:11,Monday,6
3,d,1,0,10.827941544118037,10.827941544118037,4.011785326670822,0.082,0.10184378255278484,0.48821467332917834,0.1189821762291916,0.7910406321111547,11.5,11.618982176229192,2023-01-12 13:52:14,2023-01-13 06:00:00,2023-01-13 08:51:20,Friday,6
3,c,2,0,10.827941544118037,11.618982176229192,4.7388975501576045,0.041,0.07891537392841329,0.0,0.12680168818357232,0.2467170621119856,11.738897550157606,11.865699238341179,2023-01-12 13:52:14,2023-01-13 11:44:00,2023-01-13 14:46:36,Friday,11
3,k,3,0,10.827941544118037,11.865699238341177,4.947036439456198,0.0,0.08133720111502131,0.0,1.2949819171177097,1.376319118232731,11.947036439456198,13.242018356573908,2023-01-12 13:52:14,2023-01-13 16:43:43,2023-01-14 23:48:30,Friday,16
3,c,4,0,10.827941544118037,13.242018356573908,6.334562251826945,0.082,0.01054389525303702,1.165437748173055,3.9497087669339863,5.207690410360078,14.5,18.449708766933988,2023-01-12 13:52:14,2023-01-16 06:00:00,2023-01-20 04:47:34,Monday,6
3,k,5,0,10.827941544118037,18.449708766933988,4.573046240311111,0.082,0.04133747337712517,0.0,0.3129328283095525,0.4362703016866777,18.573046240311115,18.885979068620667,2023-01-12 13:52:14,2023-01-20 07:45:11,2023-01-20 15:15:48,Friday,7
3,c,6,0,10.827941544118037,18.885979068620664,5.045116502012277,0.123,0.03613743339161385,2.4548834979877228,0.08959329435287115,2.703614225732208,21.5,21.58959329435287,2023-01-12 13:52:14,2023-01-23 06:00:00,2023-01-23 08:09:00,Monday,6
3,k,7,0,10.827941544118037,21.589593294352873,0.8625065455677827,0.082,0.19091325121490882,0.0,1.3747931637984452,1.647706415013354,21.862506545567783,23.237299709366226,2023-01-12 13:52:14,2023-01-23 14:42:00,2023-01-24 23:41:42,Monday,14
3,c,8,0,10.827941544118037,23.237299709366226,2.297151498373431,0.0,0.05985178900720326,0.2028485016265691,0.12420120776544431,0.38690149839921667,23.5,23.624201207765445,2023-01-12 13:52:14,2023-01-25 06:00:00,2023-01-25 08:58:50,Wednesday,6
3,i,9,0,10.827941544118037,23.62420120776544,2.7844220179118544,0.082,0.07822081014641256,0.0,5.10684950664928,5.267070316795693,23.784422017911854,28.891271524561134,2023-01-12 13:52:14,2023-01-25 12:49:34,2023-01-30 15:23:25,Wednesday,12
3,f,10,0,10.827941544118037,28.891271524561134,0.9836583613539815,0.041,0.05138683679284786,0.0,5.529342629305553,5.621729466098401,28.98365836135398,34.513000990659535,2023-01-12 13:52:14,2023-01-30 17:36:28,2023-02-05 06:18:43,Monday,17
3,c,11,0,10.827941544118037,34.513000990659535,6.66719488763696,0.082,0.07219389697742833,0.8328051123630402,0.3506595479547644,1.3376585572952329,35.50000000000001,35.85065954795477,2023-01-12 13:52:14,2023-02-06 06:00:00,2023-02-06 14:24:56,Monday,6
3,i,12,0,10.827941544118037,35.85065954795477,0.9623706919456438,0.082,0.029711143990875384,0.0,0.09765517381582474,0.20936631780670012,35.962370691945644,36.06002586576147,2023-01-12 13:52:14,2023-02-06 17:05:48,2023-02-06 19:26:26,Monday,17
3,f,13,0,10.827941544118037,36.06002586576147,1.284614792817088,0.082,0.14258892705562126,0.2153852071829121,13.752935778933223,14.192909913171755,36.5,50.25293577893322,2023-01-12 13:52:14,2023-02-07 06:00:00,2023-02-21 00:04:13,Tuesday,6
