caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,c,1,0,3.4212039957799814,3.4212039957799814,3.6651733454187942,0.082,0.16196934963881285,0.0,4.9069500378681115,5.150919387506924,3.6651733454187942,8.572123383286906,2023-01-05 04:06:32,2023-01-05 09:57:50,2023-01-10 07:43:51,Thursday,9
0,e,2,0,3.4212039957799814,8.572123383286906,1.9183991708698542,0.082,0.26427578758294906,0.0,0.04399678651070498,0.39027257409365407,8.918399170869856,8.962395957380561,2023-01-05 04:06:32,2023-01-10 16:02:29,2023-01-10 17:05:51,Tuesday,16
0,e,3,0,3.4212039957799814,8.96239595738056,2.1497295221357717,0.041,0.14633356475521272,0.35027047786422827,0.6045868333628925,1.1421908759823336,9.500000000000002,10.104586833362895,2023-01-05 04:06:32,2023-01-11 06:00:00,2023-01-11 20:30:36,Wednesday,6
0,c,4,0,3.4212039957799814,10.104586833362893,3.262922532158285,0.0,0.15833569879539244,0.2370774678417149,0.17130706572175958,0.5667202323588669,10.5,10.67130706572176,2023-01-05 04:06:32,2023-01-12 06:00:00,2023-01-12 10:06:40,Thursday,6
0,f,5,0,3.4212039957799814,10.67130706572176,3.8941425308365627,0.123,0.09983546511480311,0.0,1.3640086348123983,1.5868440999272013,10.894142530836561,12.25815116564896,2023-01-05 04:06:32,2023-01-12 15:27:33,2023-01-14 00:11:44,Thursday,15
1,b,1,0,5.175627614314707,5.175627614314707,5.3810687213248185,0.082,0.12344110701011109,2.1189312786751815,0.9397766153258265,3.264149001011119,7.499999999999999,8.439776615325826,2023-01-06 22:12:54,2023-01-09 06:00:00,2023-01-10 04:33:16,Monday,6
1,c,2,0,5.175627614314707,8.439776615325826,1.6898991278495892,0.123,0.12712251252376372,0.0,1.4184499638921986,1.6685724764159624,8.68989912784959,10.108349091741788,2023-01-06 22:12:54,2023-01-10 10:33:27,2023-01-11 20:36:01,Tuesday,10
2,d,1,0,6.83301310937634,6.83301310937634,0.1008846109507493,0.041,0.22687150157440927,0.3991153890492507,0.32949056415059824,0.9964774547742583,7.500000000000001,7.829490564150599,2023-01-08 13:59:32,2023-01-09 06:00:00,2023-01-09 13:54:27,Monday,6
2,c,2,0,6.83301310937634,7.829490564150598,0.9596829724614988,0.123,0.007192408310900497,0.0,1.1169202890238343,1.2471126973347348,7.959682972461499,9.076603261485333,2023-01-08 13:59:32,2023-01-09 17:01:56,2023-01-10 19:50:18,Monday,17
2,d,3,0,6.83301310937634,9.076603261485333,2.1893117085890896,0.082,0.03070844710375653,0.31068829141091037,13.877525243095114,14.30092198160978,9.500000000000002,23.377525243095114,2023-01-08 13:59:32,2023-01-11 06:00:00,2023-01-25 03:03:38,Wednesday,6
