caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,c,1,0,0.07841271976347039,0.07841271976347039,0.17487043710437083,0.041,0.05545771734090045,0.32512956289562917,0.7226781316489915,1.144265411885521,0.5,1.2226781316489914,2023-01-01 19:52:54,2023-01-02 06:00:00,2023-01-02 23:20:39,Monday,6
0,e,2,0,0.07841271976347039,1.2226781316489914,1.2581596313410128,0.0,0.03548149969202149,0.24184036865898717,0.013878998151068397,0.29120086650207705,1.5,1.5138789981510683,2023-01-01 19:52:54,2023-01-03 06:00:00,2023-01-03 06:19:59,Tuesday,6
0,f,3,0,0.07841271976347039,1.5138789981510685,1.6487543046227429,0.082,0.05287530647167439,0.0,0.11179863000995122,0.2466739364816256,1.648754304622743,1.7605529346326942,2023-01-01 19:52:54,2023-01-03 09:34:12,2023-01-03 12:15:11,Tuesday,9
0,d,4,0,0.07841271976347039,1.760552934632694,1.8427592259042584,0.082,0.0002062912715644255,0.0,0.9068722414429089,0.9890785327144733,1.8427592259042584,2.749631467347167,2023-01-01 19:52:54,2023-01-03 14:13:34,2023-01-04 11:59:28,Tuesday,14
0,b,5,0,0.07841271976347039,2.749631467347167,2.9252994751997736,0.082,0.0936680078526063,0.0,0.03747812332676132,0.21314613117936762,2.925299475199773,2.9627775985265346,2023-01-01 19:52:54,2023-01-04 16:12:25,2023-01-04 17:06:23,Wednesday,16
1,c,1,0,0.7004492687623423,0.7004492687623423,0.9927085655195108,0.123,0.16925929675716858,0.0,2.6007083336038805,2.892967630361049,0.9927085655195108,3.5934168991233912,2023-01-02 10:48:38,2023-01-02 17:49:30,2023-01-05 08:14:31,Monday,17
1,e,2,0,0.7004492687623423,3.5934168991233912,3.809714528293132,0.041,0.1752976291697408,0.0,0.1610466443388777,0.3773442735086185,3.809714528293132,3.9707611726320096,2023-01-02 10:48:38,2023-01-05 13:25:59,2023-01-05 17:17:53,Thursday,13
1,f,3,0,0.7004492687623423,3.9707611726320096,4.07276464950639,0.082,0.02000347687438048,0.4272353504936097,0.04691840568308922,0.5761572330510795,4.5,4.54691840568309,2023-01-02 10:48:38,2023-01-06 06:00:00,2023-01-06 07:07:33,Friday,6
1,d,4,0,0.7004492687623423,4.546918405683089,4.837370567375261,0.041,0.24945216169217246,0.0,2.3172712908783457,2.607723452570518,4.837370567375261,7.154641858253607,2023-01-02 10:48:38,2023-01-06 14:05:48,2023-01-08 21:42:41,Friday,14
1,b,5,0,0.7004492687623423,7.154641858253607,0.3662614789984362,0.082,0.12961962074482933,0.1337385210015638,0.05076786592374587,0.396126007670139,7.5,7.550767865923746,2023-01-02 10:48:38,2023-01-09 06:00:00,2023-01-09 07:13:06,Monday,6
